house_room,house,house_area,total_price,unit_price
2室2厅,华汇康城 ,83.41,190.0,22780.0
3室2厅,仲景公寓 ,109.52,300.0,27393.0
3室1厅,万达新村 ,82.37,200.0,24281.0
3室2厅,鸿意星城 ,111.61,320.0,28672.0
3室2厅,鑫都公寓 ,161.69,325.0,20101.0
2室2厅,宁和新寓 ,92.29,370.0,40092.0
2室2厅,威尼斯水城第三街区 ,94.68,215.0,22709.0
3室2厅,武夷路 ,51.46,400.0,77731.0
3室2厅,名嘉佳园小区 ,128.91,335.0,25988.0
3室2厅,东渡国际青年城 ,95.12,292.0,30699.0
3室2厅,阳光聚宝山庄 ,134.06,430.0,32076.0
2室2厅,天润城第十街区 ,75.82,173.0,22818.0
2室1厅,公园新寓 ,59.22,246.0,41541.0
2室1厅,锁金六村 ,54.05,158.0,29233.0
2室1厅,宁工新寓二村 ,49.57,180.0,36313.0
5室3厅,尚东花园 ,217.02,530.0,24422.0
2室2厅,天润城第五街区 ,90.21,185.0,20508.0
3室2厅,明发滨江新城一期 ,119.2,270.0,22652.0
3室2厅,江岸水城 ,130.16,255.0,19592.0
2室2厅,梅花山庄中沁苑 ,77.19,275.0,35627.0
4室1厅,相府营 ,87.96,255.0,28991.0
2室1厅,沿河三村 ,47.1,138.0,29300.0
2室2厅,天地新城天玑座 ,88.62,220.0,24826.0
2室1厅,天元瑞沨名苑 ,57.49,150.0,26092.0
3室2厅,翠屏国际广场苑 ,129.73,360.0,27750.0
3室2厅,陶苑 ,124.41,233.0,18729.0
5室3厅,三金福邸 ,131.71,422.0,32041.0
2室2厅,银城花园北片 ,63.04,275.0,43624.0
4室2厅,明月港湾月亮湾 ,143.74,400.0,27829.0
4室2厅,银河湾花园 ,140.23,300.0,21394.0
3室2厅,武夷绿洲赏桂苑 ,140.96,375.0,26604.0
3室2厅,幸福美地花园 ,117.29,225.0,19184.0
2室2厅,日光广场 ,79.23,189.0,23855.0
3室2厅,诚品城 ,99.02,260.0,26258.0
3室2厅,汇景新苑 ,102.81,260.0,25290.0
2室2厅,华汇康城 ,82.7,173.0,20919.0
3室2厅,江雁依山郡 ,126.46,440.0,34794.0
3室2厅,诚品城 ,98.73,285.0,28867.0
2室2厅,水利花苑 ,99.87,368.0,36848.0
1室1厅,龙蟠中路 ,47.18,130.0,27555.0
3室1厅,南农大小区 ,65.6,197.0,30031.0
2室1厅,明发滨江新城二期 ,95.32,210.0,22032.0
3室1厅,华盛园 ,78.78,224.0,28434.0
2室2厅,清江花苑圆梦园 ,108.18,455.0,42060.0
2室1厅,盐仓桥11号 ,57.45,175.0,30462.0
3室1厅,清江西苑 ,147.18,585.0,39748.0
3室1厅,宁工新寓一村 ,87.76,458.0,52188.0
2室1厅,棉鞋营小区 ,45.37,140.0,30858.0
3室2厅,天润城第七街区 ,89.65,178.0,19855.0
2室2厅,明发滨江新城三期 ,95.38,215.0,22542.0
2室2厅,天华硅谷 ,89.18,198.0,22203.0
3室2厅,武夷绿洲赏桂苑 ,98.82,267.0,27019.0
3室2厅,翠屏湾花园城 ,127.25,275.0,21612.0
3室2厅,苏建艳阳居 ,120.13,450.0,37460.0
3室1厅,富贵山小区 ,75.58,220.0,29109.0
3室2厅,南航东苑 ,131.2,488.0,37196.0
3室3厅,迎春苑 ,132.3,350.0,26456.0
3室2厅,江南青年城楚襄园 ,112.26,230.0,20489.0
2室2厅,市政天元城 ,92.51,255.0,27565.0
2室1厅,新庄花园 ,40.5,118.0,29136.0
2室2厅,幸福美地花园 ,82.94,175.0,21100.0
2室1厅,紫金西区中央 ,94.46,340.0,35995.0
2室1厅,南京恒大绿洲 ,89.63,270.0,30124.0
3室2厅,锦绣花园银桂园 ,111.73,220.0,19691.0
2室2厅,天润城第八街区 ,79.5,190.0,23900.0
3室1厅,长虹路 ,80.82,200.0,24747.0
2室2厅,三条巷 ,93.27,276.0,29592.0
2室2厅,书香名门 ,104.47,255.0,24409.0
4室2厅,银河湾花园 ,140.23,300.0,21394.0
3室2厅,武夷绿洲赏桂苑 ,140.96,375.0,26604.0
3室2厅,幸福美地花园 ,117.29,225.0,19184.0
2室2厅,日光广场 ,79.23,189.0,23855.0
3室2厅,诚品城 ,99.02,260.0,26258.0
3室2厅,汇景新苑 ,102.81,260.0,25290.0
2室2厅,华汇康城 ,82.7,173.0,20919.0
2室1厅,莫愁花园海棠里 ,77.25,230.0,29774.0
3室2厅,世纪东山 ,153.26,320.0,20880.0
3室1厅,晏公庙西村 ,73.83,210.0,28444.0
2室2厅,泰山天然居 ,88.78,200.0,22528.0
3室1厅,金陵新五村 ,76.91,170.0,22104.0
2室2厅,天润城第六街区 ,91.67,173.0,18873.0
4室3厅,正泰花苑 ,199.48,620.0,31081.0
2室2厅,丹佛小镇 ,77.08,212.0,27504.0
3室2厅,仁恒翠竹园 ,130.5,538.0,41227.0
3室2厅,江岸水城 ,89.15,185.0,20752.0
2室2厅,鸿信清新家园 ,87.6,260.0,29681.0
2室1厅,白鹭花园莺歌苑 ,63.62,207.0,32537.0
2室2厅,城南新村 ,79.8,195.0,24437.0
2室1厅,盘龙山庄 ,87.52,150.0,17139.0
2室1厅,东方城初阳园 ,89.08,305.0,34239.0
3室2厅,东郊小镇第二街区 ,119.57,218.0,18232.0
3室2厅,翠屏湾花园城 ,127.25,275.0,21612.0
3室2厅,苏建艳阳居 ,120.13,450.0,37460.0
3室1厅,富贵山小区 ,75.58,220.0,29109.0
3室2厅,江南青年城蓝水苑 ,116.38,260.0,22341.0
2室1厅,世纪东山 ,80.71,198.0,24533.0
2室1厅,盘龙山庄 ,87.52,150.0,17139.0
2室1厅,万达东坊 ,91.35,350.0,38315.0
3室2厅,星雨华府 ,145.31,700.0,48173.0
2室1厅,新模范马路 ,49.59,135.0,27224.0
2室1厅,汇景家园汇安苑 ,68.52,172.0,25103.0
3室2厅,左岸名苑月桂阁 ,139.56,340.0,24363.0
2室1厅,萍聚村 ,63.99,302.0,47195.0
3室2厅,天水滨江花园东苑 ,126.53,736.0,58169.0
2室2厅,樱驼花园华康苑 ,83.35,274.0,32874.0
3室1厅,宁工新寓二村 ,92.93,355.0,38201.0
2室1厅,利民东村 ,47.68,130.5,27370.0
2室1厅,油运小区 ,64.08,135.0,21068.0
1室1厅,城开国际 ,46.74,192.0,41079.0
2室2厅,银河湾紫苑 ,97.55,213.0,21835.0
2室1厅,真园 ,53.14,160.0,30110.0
2室1厅,中和桥12号 ,56.42,148.0,26232.0
4室2厅,恒安嘉园 ,163.08,374.0,22934.0
3室2厅,托乐嘉吉邻居 ,131.68,400.0,30377.0
4室2厅,金陵大公馆 ,145.48,705.0,48461.0
3室0厅,萍聚村 ,58.6,260.0,44369.0
2室2厅,江岸水城 ,100.94,188.0,18625.0
3室2厅,墨香山庄 ,113.38,340.0,29988.0
3室2厅,威尼斯水城第六街区 ,103.46,225.0,21748.0
2室1厅,凤凰庄 ,58.35,220.0,37704.0
3室1厅,白鹭花园凤栖苑 ,68.46,205.0,29945.0
3室1厅,金龙花园 ,87.93,238.0,27067.0
3室2厅,鸿信清新家园 ,122.54,335.0,27339.0
3室2厅,威尼斯水城第三街区 ,128.71,289.0,22454.0
2室1厅,月苑三村 ,63.86,168.0,26308.0
3室2厅,天同苑 ,162.88,390.0,23945.0
2室1厅,爱达花园兰花园 ,63.99,169.0,26411.0
4室2厅,金基唐城 ,143.0,605.0,42308.0
3室2厅,天同苑 ,162.88,390.0,23945.0
3室2厅,南大和园 ,89.87,347.0,38612.0
2室1厅,月苑三村 ,63.86,168.0,26308.0
2室1厅,悦民公寓 ,65.04,140.0,21526.0
2室2厅,蒋王庙街 ,56.77,168.0,29594.0
2室1厅,晓庄47号小区 ,62.73,157.0,25028.0
2室1厅,天地花园 ,63.23,178.0,28152.0
3室1厅,鼎新苑 ,103.07,340.0,32988.0
4室2厅,思园 ,86.74,295.0,34010.0
4室2厅,南京恒大绿洲 ,167.26,480.0,28698.0
3室2厅,龙凤花园腾龙里 ,119.64,510.0,42628.0
2室1厅,威尼斯水城第七街区 ,90.86,235.0,25864.0
3室1厅,板仓街49号 ,71.0,199.0,28029.0
2室2厅,天润城第十二街区 ,82.24,195.0,23712.0
2室2厅,锦绣花园紫桂园 ,89.22,178.0,19951.0
3室2厅,西城映象 ,128.08,495.0,38648.0
4室2厅,嘉业阳光城天景苑一期 ,142.14,660.0,46434.0
3室2厅,天润城第九街区 ,120.48,290.0,24071.0
2室2厅,天华硅谷 ,90.01,200.0,22220.0
3室1厅,锁金三村 ,69.83,195.0,27925.0
4室2厅,江南文枢苑云泊居 ,203.62,510.0,25047.0
2室2厅,天润城第六街区 ,89.27,180.0,20164.0
3室1厅,锁金三村 ,68.8,190.0,27617.0
2室2厅,威尼斯水城第七街区 ,119.27,285.0,23896.0
3室2厅,江南青年城绯云苑 ,131.3,265.0,20183.0
2室0厅,钟阜路小区 ,46.71,108.0,23122.0
4室2厅,国华大厦 ,172.54,999.0,57900.0
2室2厅,汽轮七村小区 ,64.86,170.0,26211.0
3室2厅,江南青年城绯云苑 ,131.3,265.0,20183.0
2室0厅,钟阜路小区 ,46.71,108.0,23122.0
4室2厅,国华大厦 ,172.54,999.0,57900.0
2室2厅,汽轮七村小区 ,64.86,170.0,26211.0
2室2厅,天润城第十街区 ,80.63,175.0,21705.0
2室1厅,营苑新寓 ,69.45,172.0,24767.0
2室2厅,威尼斯水城第十街区 ,87.39,210.0,24031.0
2室1厅,迎宾村 ,57.32,199.0,34718.0
4室2厅,华汇康城 ,141.66,310.0,21884.0
3室2厅,黄埔鑫园 ,134.79,498.0,36947.0
2室1厅,东郊小镇第三街区 ,80.76,165.0,20431.0
5室2厅,南方花园瑞阳居 ,103.14,278.0,26954.0
3室2厅,名嘉佳园小区 ,142.98,376.0,26298.0
3室2厅,樱花苑 ,129.14,408.0,31594.0
3室2厅,市政天元城 ,121.9,320.0,26252.0
3室2厅,银龙花园 ,87.68,260.0,29654.0
3室2厅,赛世香樟园 ,111.53,375.0,33624.0
3室2厅,天润城第十一街区 ,88.85,215.0,24199.0
2室2厅,天鹅湖花园 ,92.42,251.0,27159.0
3室2厅,天润城第八街区 ,91.51,205.0,22402.0
3室2厅,仙鹤山庄 ,119.15,299.0,25095.0
3室2厅,天润城第十街区 ,124.4,250.0,20097.0
2室1厅,莫愁新寓迎春里 ,58.15,174.0,29923.0
3室2厅,润富花园 ,99.31,210.0,21146.0
4室2厅,悦民公寓北区 ,79.66,200.0,25107.0
2室1厅,清凉山庄 ,74.96,310.0,41356.0
2室2厅,金蕊家苑 ,92.55,285.0,30795.0
3室2厅,天润城第十一街区 ,85.92,195.0,22696.0
4室2厅,花神美境 ,147.38,435.0,29516.0
4室2厅,翠屏湾花园城 ,141.78,330.0,23276.0
2室2厅,江岸水城 ,101.01,197.0,19504.0
2室2厅,广都苑 ,107.5,270.0,25117.0
4室2厅,馨怡园 ,118.94,345.0,29007.0
2室2厅,天润城第六街区 ,93.24,185.0,19842.0
3室2厅,翠屏东南 ,125.02,305.0,24397.0
3室1厅,鸿意星城 ,109.54,352.0,32135.0
2室1厅,砂珠巷小区 ,63.01,205.0,32535.0
3室2厅,天润城第九街区 ,120.48,290.0,24071.0
2室2厅,天华硅谷 ,90.01,200.0,22220.0
3室1厅,锁金三村 ,69.83,195.0,27925.0
4室2厅,江南文枢苑云泊居 ,203.62,510.0,25047.0
2室2厅,天润城第六街区 ,89.27,180.0,20164.0
3室1厅,锁金三村 ,68.8,190.0,27617.0
2室2厅,东元山庄 ,80.41,255.0,31713.0
3室1厅,清江花苑明月园 ,97.68,410.0,41974.0
3室1厅,南湖东路40-46号 ,79.34,189.0,23822.0
2室1厅,中山南路 ,83.77,320.0,38200.0
3室1厅,虎踞路40号 ,69.02,270.0,39120.0
2室2厅,商茂新园 ,87.79,298.0,33945.0
2室2厅,金珠花苑 ,90.72,210.0,23149.0
2室1厅,景虹园 ,88.38,235.0,26590.0
3室2厅,金地自在城第四街区 ,131.83,460.0,34894.0
2室2厅,江畔明珠广场 ,92.98,205.0,22048.0
4室2厅,锦绣花园丹桂园 ,153.05,310.0,20255.0
3室1厅,天泰北区 ,85.53,220.0,25722.0
2室1厅,威尼斯水城第六街区 ,92.61,208.0,22460.0
3室1厅,汉中路266号 ,111.27,880.0,79087.0
3室2厅,菊花新村三村 ,76.49,198.0,25886.0
2室1厅,东郊小镇第四街区 ,49.35,125.0,25330.0
3室1厅,阳光聚宝山庄 ,74.36,238.0,32007.0
2室2厅,大华锦绣华城桂美颂 ,87.04,229.0,26310.0
3室2厅,良城美景家园 ,110.82,362.0,32666.0
2室1厅,莫愁花园牡丹里 ,53.97,184.0,34094.0
2室1厅,晏公庙西村 ,43.43,118.0,27171.0
3室2厅,天润城第一街区 ,103.15,230.0,22298.0
3室2厅,御水湾花园 ,99.25,374.0,37683.0
2室2厅,天泰青城苑 ,71.65,208.0,29031.0
3室2厅,泰润公寓 ,130.78,520.0,39762.0
2室1厅,紫金银座 ,55.45,143.0,25789.0
2室2厅,威尼斯水城第七街区 ,85.23,188.0,22058.0
2室1厅,燕江园小区 ,52.48,120.0,22866.0
2室1厅,银城花园北片 ,50.04,258.0,51559.0
3室1厅,银河湾紫苑 ,106.06,242.0,22818.0
2室2厅,万达紫金明珠 ,82.37,230.0,27923.0
2室1厅,西一新村 ,67.96,205.0,30165.0
2室1厅,怡景花园 ,61.09,470.0,76936.0
3室2厅,新城玖珑湖一期 ,88.75,288.0,32451.0
2室1厅,三牌楼大街 ,49.23,172.0,34939.0
1室1厅,中商万豪 ,67.13,165.0,24580.0
2室1厅,华御大厦 ,72.67,216.0,29724.0
2室1厅,南方花园B组团 ,69.84,195.0,27921.0
2室1厅,真园 ,54.5,160.0,29358.0
2室1厅,燕归园 ,62.91,150.0,23844.0
4室2厅,百家湖西花园巴黎城 ,152.12,330.0,21694.0
3室1厅,虹苑新寓一村 ,87.02,240.0,27580.0
2室2厅,舒心苑 ,90.72,345.0,38030.0
3室2厅,蓝天园 ,84.65,498.0,58831.0
3室2厅,中泰国际广场 ,138.96,638.0,45913.0
3室2厅,双龙苑 ,88.45,291.0,32900.0
2室1厅,威尼斯水城第十街区 ,82.11,210.0,25576.0
3室1厅,时光澔韵 ,88.34,300.0,33960.0
2室1厅,裴家桥小区 ,58.69,168.0,28625.0
3室2厅,仙龙湾山庄 ,142.55,470.0,32971.0
3室2厅,市政天元城 ,126.28,345.0,27321.0
3室1厅,龙福花园 ,78.17,195.0,24946.0
2室1厅,武夷商城 ,90.18,260.0,28832.0
2室1厅,金贸新村 ,78.95,240.0,30399.0
3室1厅,童卫路 ,68.4,175.0,25585.0
2室1厅,花园路7号 ,60.92,150.0,24623.0
2室1厅,芳草园 ,61.05,430.0,70435.0
2室1厅,南堡新寓 ,67.82,155.0,22855.0
2室1厅,金陵村 ,69.92,171.0,24457.0
3室2厅,天元瑞沨名苑 ,85.01,225.0,26468.0
3室2厅,富丽山庄 ,125.21,375.0,29950.0
3室2厅,滨江瑞景家园 ,139.5,730.0,52330.0
2室2厅,东郊小镇邻里中心 ,47.34,140.0,29574.0
3室1厅,锁金二村 ,69.76,208.0,29817.0
2室2厅,鸡鸣山庄 ,70.61,296.0,41921.0
5室2厅,典雅居 ,158.6,580.0,36570.0
2室2厅,紫金名门 ,105.26,306.0,29071.0
3室2厅,盛世新寓 ,94.23,280.0,29715.0
2室2厅,左邻右里家园泊客公寓 ,81.17,200.0,24640.0
3室1厅,宏鹰花园 ,126.56,398.0,31448.0
3室2厅,墨香山庄 ,126.56,395.0,31211.0
2室2厅,怡园小区 ,87.89,212.0,24122.0
3室1厅,佛心桥 ,80.45,225.0,27968.0
3室2厅,天然居 ,92.97,270.0,29042.0
3室1厅,安怀新村 ,81.35,208.0,25569.0
2室2厅,城市绿洲花园 ,88.51,240.0,27116.0
2室1厅,四条巷 ,47.99,168.0,35008.0
4室2厅,凤凰花园城静幽园 ,139.31,620.0,44506.0
3室2厅,三金福邸 ,131.71,345.0,26194.0
4室1厅,双桥新村 ,96.2,268.0,27859.0
3室1厅,拓园 ,75.33,198.0,26285.0
3室2厅,御水湾花园 ,117.9,430.0,36472.0
2室2厅,新城市广场 ,48.34,240.0,49649.0
3室2厅,银河湾花园 ,137.7,300.0,21787.0
2室2厅,裕民家园 ,85.2,148.0,17371.0
3室2厅,明发滨江新城三期 ,95.76,213.0,22244.0
3室1厅,金陵新七村 ,73.43,160.0,21790.0
2室1厅,东郊小镇邻里中心 ,39.54,104.0,26303.0
3室1厅,东郊小镇第四街区 ,90.48,195.0,21552.0
2室2厅,万科金色里程 ,72.26,245.0,33906.0
3室1厅,四方新村七村 ,79.35,185.0,23315.0
4室2厅,翠屏东南 ,161.77,395.0,24418.0
3室2厅,森林湾花园 ,101.96,323.0,31680.0
3室2厅,新百花园 ,146.29,465.0,31787.0
2室2厅,江岸水城 ,86.26,178.0,20636.0
4室2厅,傅佐路 ,130.21,350.0,26880.0
2室1厅,广博苑 ,79.92,210.0,26277.0
3室2厅,双龙苑 ,88.45,291.0,32900.0
2室1厅,威尼斯水城第十街区 ,82.11,210.0,25576.0
3室2厅,新理想佳园 ,126.83,288.0,22708.0
2室2厅,世茂滨江新城 ,122.55,440.0,35904.0
4室2厅,莫愁家园 ,154.41,525.0,34001.0
3室1厅,时光澔韵 ,88.34,300.0,33960.0
2室1厅,裴家桥小区 ,58.69,168.0,28625.0
3室2厅,仙龙湾山庄 ,142.55,470.0,32971.0
3室2厅,市政天元城 ,126.28,345.0,27321.0
3室1厅,龙福花园 ,78.17,195.0,24946.0
4室2厅,傅佐路 ,130.21,350.0,26880.0
2室1厅,广博苑 ,79.92,210.0,26277.0
2室1厅,迈皋桥街79号 ,48.21,125.0,25929.0
3室2厅,紫霞公寓 ,95.21,310.0,32560.0
3室1厅,大地豪庭 ,121.5,455.0,37449.0
2室1厅,仓顶 ,49.08,140.0,28525.0
2室1厅,小市村 ,58.14,170.0,29240.0
2室1厅,江东北路 ,65.37,375.0,57366.0
4室2厅,天正滨江花园 ,260.9,1220.0,46762.0
4室2厅,南航揽翠苑 ,162.81,378.0,23218.0
3室2厅,江南青年城绯云苑 ,131.33,260.0,19798.0
4室2厅,天正滨江花园 ,237.5,830.0,34948.0
1室0厅,观城 ,49.49,200.0,40413.0
2室1厅,鸿意星城 ,81.05,250.0,30846.0
1室0厅,万达紫金明珠 ,30.19,84.0,27824.0
2室2厅,万达紫金明珠 ,93.02,250.0,26876.0
2室1厅,雅居乐花园 ,53.13,196.0,36891.0
3室2厅,天悦花园 ,103.56,276.0,26652.0
2室1厅,乌衣巷 ,49.34,158.0,32023.0
4室2厅,百家湖西花园伦敦城 ,140.54,325.0,23126.0
2室2厅,天悦花园 ,80.53,243.0,30176.0
1室1厅,百花小区 ,39.5,106.0,26836.0
1室1厅,南方花园枫彩园 ,60.92,167.0,27414.0
2室1厅,万科金域蓝湾 ,88.93,308.0,34634.0
1室1厅,盛景华庭北苑 ,59.07,135.0,22855.0
3室2厅,东方龙湖湾 ,100.95,290.0,28728.0
1室1厅,凤凰西街188号 ,38.71,112.0,28934.0
5室2厅,天泓山庄香山苑 ,232.2,630.0,27132.0
3室2厅,东郊小镇第八街区 ,63.0,180.0,28572.0
1室1厅,中粮彩云居 ,39.73,108.0,27184.0
4室2厅,托乐嘉睦邻居 ,149.91,430.0,28684.0
3室2厅,江南青年城惠山苑 ,116.24,230.0,19787.0
5室3厅,金王府 ,193.3,446.0,23073.0
1室1厅,中粮彩云居 ,39.73,108.0,27184.0
3室2厅,东郊小镇第八街区 ,63.0,180.0,28572.0
2室1厅,菱角市 ,68.59,200.0,29159.0
4室2厅,南方花园B组团 ,135.74,310.0,22838.0
2室1厅,康业里 ,62.75,178.0,28367.0
1室1厅,中海凯旋门 ,44.28,145.0,32747.0
5室2厅,金陵家天下 ,183.81,580.0,31555.0
1室1厅,正泰大厦 ,58.5,146.0,24958.0
2室1厅,中粮彩云居 ,53.55,172.0,32120.0
1室1厅,中北蔚蓝星座 ,53.22,185.0,34762.0
3室2厅,华汇康城 ,126.58,258.0,20383.0
2室1厅,福建路 ,64.58,172.0,26634.0
3室1厅,康居里 ,64.52,163.0,25264.0
3室1厅,新河二村 ,74.41,330.0,44349.0
2室1厅,小火瓦巷 ,48.33,160.0,33106.0
1室1厅,赛世香樟园 ,48.78,136.0,27881.0
2室1厅,银城花园北片 ,63.19,300.0,47476.0
2室1厅,贡园 ,63.68,189.0,29680.0
4室2厅,御水湾花园 ,121.38,445.0,36662.0
3室0厅,山阴路 ,71.76,530.0,73858.0
2室1厅,樱驼花园永康园 ,69.23,166.0,23979.0
3室2厅,方山熙园 ,135.51,285.0,21032.0
2室1厅,尚书巷 ,53.54,148.0,27643.0
2室1厅,路子铺小区 ,50.5,145.0,28713.0
2室1厅,蓝岸尚城 ,50.52,189.0,37411.0
3室1厅,西家大塘 ,64.46,295.0,45765.0
2室1厅,武定门北巷 ,59.13,180.0,30442.0
3室2厅,钟山晶典苑 ,109.12,310.0,28410.0
2室1厅,瑞金北村 ,49.51,205.0,41406.0
2室1厅,莫愁花园牡丹里 ,51.52,166.0,32221.0
2室1厅,红山路149号 ,65.44,148.0,22617.0
2室1厅,樱铁村小区 ,51.81,135.0,26057.0
2室1厅,虹苑新寓五村 ,63.95,185.0,28929.0
2室1厅,文德里小区 ,57.14,200.0,35002.0
2室2厅,亚东国际公寓 ,94.69,340.0,35907.0
2室1厅,樱驼花园永康园 ,69.23,166.0,23979.0
3室2厅,方山熙园 ,135.51,285.0,21032.0
2室1厅,尚书巷 ,53.54,148.0,27643.0
2室1厅,路子铺小区 ,50.5,145.0,28713.0
2室1厅,蓝岸尚城 ,50.52,189.0,37411.0
3室1厅,西家大塘 ,64.46,295.0,45765.0
2室1厅,武定门北巷 ,59.13,180.0,30442.0
2室1厅,蓓蕾村西 ,47.72,138.0,28919.0
2室1厅,武夷绿洲品茗苑 ,81.44,233.0,28611.0
1室1厅,天安恒隆花园 ,50.37,168.0,33354.0
2室1厅,迈皋桥街258号 ,73.04,190.0,26014.0
2室2厅,南方花园瑞阳居 ,46.26,155.0,33507.0
2室2厅,花开四季 ,91.36,415.0,45425.0
2室2厅,东郊小镇第六街区 ,80.04,168.0,20990.0
2室1厅,瑞金北村 ,56.2,242.0,43061.0
3室2厅,金湾花园 ,100.3,420.0,41875.0
4室2厅,中华公寓 ,174.66,560.0,32063.0
3室2厅,水月秦淮 ,104.29,285.0,27328.0
2室1厅,娄子巷131巷 ,50.05,150.0,29971.0
1室1厅,和会街 ,44.45,142.0,31947.0
3室2厅,江佑铂庭 ,131.23,330.0,25147.0
3室2厅,汇文里 ,121.79,490.0,40234.0
3室2厅,万科金色领域 ,89.36,290.0,32453.0
3室1厅,兴贤佳园近贤苑 ,82.33,200.0,24293.0
3室2厅,鸿信清新家园 ,129.27,388.0,30015.0
1室1厅,和会街 ,44.45,142.0,31947.0
3室2厅,江佑铂庭 ,131.23,330.0,25147.0
3室2厅,汇文里 ,121.79,490.0,40234.0
3室2厅,金地自在城第二街区 ,102.2,235.0,22995.0
3室2厅,小行路 ,104.53,290.0,27744.0
2室2厅,阳光之旅 ,86.17,172.0,19961.0
2室2厅,万科金色里程 ,69.36,230.0,33161.0
1室1厅,嘉业国际城 ,59.72,235.0,39351.0
3室2厅,万达紫金明珠 ,105.51,305.0,28908.0
3室2厅,天地新城天玑座 ,109.6,265.0,24179.0
2室1厅,东郊小镇第三街区 ,82.19,160.0,19468.0
2室2厅,湖滨世纪花园 ,92.82,243.0,26180.0
2室1厅,汇景家园汇祥苑 ,57.0,169.0,29650.0
3室2厅,金王府 ,104.33,320.0,30672.0
2室1厅,瑞金新村 ,43.56,165.0,37879.0
3室2厅,怡康新寓 ,93.5,320.0,34225.0
3室1厅,二条巷 ,94.64,272.0,28741.0
4室2厅,爱涛翠湖花园 ,143.34,360.0,25116.0
2室1厅,东郊小镇第六街区 ,45.25,128.0,28288.0
3室1厅,万达西地一期 ,87.35,380.0,43504.0
3室2厅,万裕龙庭水岸 ,100.97,255.0,25256.0
2室2厅,康安里小区 ,81.57,248.0,30404.0
4室2厅,云锦美地碧云居 ,127.12,480.0,37760.0
3室2厅,香山美墅 ,116.12,380.0,32725.0
4室2厅,凤凰西街146号 ,108.61,280.0,25781.0
3室1厅,莺虹苑 ,76.12,196.0,25749.0
3室2厅,江佑铂庭 ,93.64,250.0,26698.0
3室2厅,左邻右里 ,100.95,290.0,28728.0
3室2厅,爱秦湾 ,93.35,295.0,31602.0
4室2厅,凤凰西街146号 ,108.61,280.0,25781.0
3室1厅,莺虹苑 ,76.12,196.0,25749.0
3室2厅,万裕龙庭水岸 ,100.97,255.0,25256.0
2室2厅,同曦青春水岸 ,89.47,307.0,34314.0
2室1厅,东郊小镇第二街区 ,82.47,165.0,20008.0
3室1厅,百水家园 ,84.08,190.0,22598.0
1室0厅,托乐嘉贵邻居 ,40.28,115.0,28551.0
1室0厅,托乐嘉贵邻居 ,40.15,110.0,27398.0
1室1厅,天安恒隆花园 ,39.33,122.0,31020.0
3室2厅,鸿福苑 ,98.7,380.0,38501.0
4室2厅,银城千花溪 ,85.42,390.0,45657.0
2室2厅,汉北街8号 ,51.11,175.0,34240.0
2室2厅,圣源居 ,104.89,230.0,21928.0
2室2厅,东郊小镇第四街区 ,76.5,180.0,23530.0
3室2厅,东郊小镇第三街区 ,91.65,195.0,21277.0
4室2厅,嘉业阳光城云景苑二期 ,157.53,600.0,38088.0
2室1厅,金陵新二村 ,44.1,110.0,24944.0
4室2厅,天印花园 ,141.45,330.0,23330.0
2室2厅,凤凰西街227号 ,83.7,275.0,32856.0
3室2厅,江南青年城绯云苑 ,124.46,270.0,21694.0
3室2厅,21世纪现代城 ,160.31,398.0,24827.0
3室2厅,武夷绿洲观竹苑 ,102.43,298.0,29094.0
6室2厅,凯悦天琴花园 ,206.76,630.0,30471.0
2室1厅,木匠营小区 ,52.87,178.0,33668.0
3室2厅,东郊小镇第一街区 ,105.68,235.0,22237.0
3室1厅,三金福邸 ,101.13,353.0,34906.0
3室2厅,天然居 ,127.73,387.0,30299.0
3室2厅,仁恒翠竹园 ,131.14,550.0,41940.0
6室2厅,凯悦天琴花园 ,206.76,630.0,30471.0
