house_room,house,house_area,total_price,unit_price
2室1厅,木匠营小区 ,52.87,178.0,33668.0
3室2厅,东郊小镇第一街区 ,105.68,235.0,22237.0
3室1厅,三金福邸 ,101.13,353.0,34906.0
3室2厅,天然居 ,127.73,387.0,30299.0
3室2厅,仁恒翠竹园 ,131.14,550.0,41940.0
3室2厅,天印花园 ,132.14,340.0,25731.0
4室2厅,墨香山庄 ,130.27,435.0,33393.0
1室0厅,万达紫金明珠 ,38.64,85.0,21998.0
3室2厅,和燕花苑 ,110.61,325.0,29383.0
3室2厅,江雁山水雅苑 ,108.28,335.0,30939.0
3室1厅,磨盘街 ,67.64,205.0,30308.0
3室2厅,江南名府 ,116.1,450.0,38760.0
2室1厅,万达新村 ,65.82,162.0,24613.0
3室2厅,江岸水城 ,99.48,215.0,21613.0
3室2厅,国信阅景龙华 ,117.25,265.0,22602.0
1室1厅,滨江花园西园 ,37.57,98.0,26085.0
3室2厅,恒辉翡翠花园 ,119.15,268.0,22493.0
3室2厅,东郊小镇第四街区 ,99.0,260.0,26263.0
2室1厅,长营村 ,72.25,165.0,22838.0
2室1厅,省电力公司宿舍 ,73.7,185.0,25102.0
2室1厅,海润枫景家园 ,91.96,175.0,19031.0
3室2厅,墨香山庄 ,130.71,420.0,32133.0
3室2厅,明月新寓 ,103.0,260.0,25243.0
2室2厅,水佐岗 ,87.58,330.0,37680.0
3室2厅,凤凰大街4号 ,124.84,255.0,20427.0
2室2厅,金陵新四村 ,69.21,150.0,21674.0
1室1厅,燕归园20号小区 ,41.93,80.0,19080.0
3室1厅,大纱帽巷38号 ,62.08,248.0,39949.0
2室1厅,益居园 ,57.95,165.0,28473.0
2室1厅,健园 ,50.25,138.0,27463.0
2室2厅,仙龙湾山庄 ,93.49,350.0,37438.0
3室2厅,诚品城 ,90.51,280.0,30936.0
2室2厅,银河湾紫苑 ,98.21,200.0,20365.0
3室1厅,沿河三村 ,61.43,168.0,27349.0
3室2厅,朗诗国际街区中园 ,141.34,666.0,47121.0
3室2厅,天地新城天一座 ,121.95,290.0,23781.0
2室1厅,南京恒大绿洲 ,89.63,268.0,29901.0
3室2厅,东郊小镇第四街区 ,103.44,205.0,19819.0
3室2厅,东郊小镇第三街区 ,103.35,199.0,19255.0
3室2厅,金龙花园 ,134.33,365.0,27172.0
2室2厅,左邻右里 ,100.0,350.0,35000.0
3室2厅,江雁山水雅苑 ,109.0,348.0,31927.0
3室2厅,朗晴名居 ,118.02,580.0,49145.0
2室1厅,赞成湖畔居 ,90.46,335.0,37033.0
2室2厅,三金福邸 ,85.7,285.0,33256.0
2室2厅,辰龙广场 ,102.56,470.0,45827.0
2室1厅,天印大道1201号 ,73.82,173.0,23436.0
4室2厅,澳丽嘉园 ,155.5,698.0,44888.0
2室2厅,圣源居 ,104.89,230.0,21928.0
2室2厅,东郊小镇第四街区 ,76.5,180.0,23530.0
3室2厅,东郊小镇第三街区 ,91.65,195.0,21277.0
4室2厅,嘉业阳光城云景苑二期 ,157.53,600.0,38088.0
2室1厅,金陵新二村 ,44.1,110.0,24944.0
4室2厅,天印花园 ,141.45,330.0,23330.0
2室1厅,柳营100号 ,48.22,128.0,26546.0
3室2厅,天地新城天权座 ,123.99,285.0,22986.0
2室2厅,百家湖国际花园 ,106.87,275.0,25733.0
3室1厅,雯锦雅苑 ,111.28,303.0,27229.0
3室2厅,幸福美地花园 ,110.02,215.0,19542.0
2室1厅,柳营100号 ,48.22,128.0,26546.0
3室2厅,天地新城天权座 ,123.99,285.0,22986.0
2室2厅,百家湖国际花园 ,106.87,275.0,25733.0
2室2厅,亚东观云国际 ,80.75,320.0,39629.0
2室1厅,天津新村 ,59.35,210.0,35384.0
2室2厅,威尼斯水城第七街区 ,87.54,190.0,21705.0
3室2厅,幸福美地花园 ,110.02,215.0,19542.0
2室2厅,明发城市广场 ,85.41,230.0,26929.0
3室2厅,万达紫金明珠 ,107.9,305.0,28267.0
3室1厅,雯锦雅苑 ,111.28,303.0,27229.0
3室2厅,南航揽翠苑 ,138.67,335.0,24159.0
2室2厅,锦绣花园紫桂园 ,76.72,163.0,21247.0
3室1厅,狗耳巷小区 ,70.6,210.0,29746.0
3室2厅,云锦美地合锦苑 ,112.5,460.0,40889.0
2室1厅,华侨公寓 ,73.36,240.0,32716.0
2室1厅,东景花园 ,72.71,252.0,34659.0
3室2厅,天地新城天柱座 ,102.65,263.0,25622.0
3室2厅,保利罗兰香谷 ,93.17,269.0,28872.0
3室2厅,颐和南园 ,171.72,395.0,23003.0
1室1厅,小纱帽巷 ,39.32,207.0,52645.0
3室2厅,墨香山庄 ,102.41,302.0,29490.0
3室2厅,苏宁千秋情缘花园 ,142.13,589.0,41441.0
3室2厅,富力城 ,93.08,256.0,27504.0
3室2厅,云锦美地聚锦苑 ,103.96,415.0,39920.0
3室2厅,南方花园瑞阳居 ,64.64,188.0,29085.0
2室2厅,时光澔韵 ,88.34,277.0,31357.0
3室1厅,名城世家花园 ,77.83,281.0,36105.0
2室1厅,东郊小镇第八街区 ,45.35,117.0,25800.0
2室1厅,德基紫金南苑 ,91.24,370.0,40553.0
2室1厅,今日家园丹桂居 ,66.64,240.0,36015.0
3室2厅,威尼斯水城第十一街区 ,117.19,260.0,22187.0
2室1厅,大香炉 ,66.3,180.0,27150.0
3室1厅,西桥花苑 ,89.04,265.0,29762.0
2室1厅,北苑二村 ,53.25,160.0,30047.0
3室2厅,仲景公寓 ,109.85,330.0,30041.0
1室1厅,光华园 ,41.77,122.0,29208.0
2室1厅,五台山1-3号 ,64.58,355.0,54971.0
3室1厅,劲顺花园 ,76.94,288.0,37432.0
2室2厅,东方龙湖湾 ,89.66,240.0,26768.0
4室1厅,揽月山庄 ,94.75,188.0,19842.0
2室1厅,虎踞关60号 ,57.87,300.0,51841.0
3室2厅,颐和南园 ,171.72,430.0,25041.0
4室2厅,清江花苑绿茵园 ,138.07,515.0,37300.0
3室2厅,天地新城天心座 ,116.86,280.0,23961.0
3室2厅,锦绣花园银桂园 ,113.83,216.0,18976.0
3室1厅,天悦花园 ,84.96,232.0,27307.0
6室3厅,东方龙湖湾 ,194.45,449.0,23091.0
2室2厅,天润城第十街区 ,82.85,169.5,20459.0
3室2厅,亲水湾花园 ,133.56,385.0,28826.0
3室2厅,雍景园小区 ,96.52,298.0,30875.0
2室1厅,钟山山庄 ,65.9,180.0,27315.0
3室2厅,莫愁花园海棠里 ,95.62,278.0,29074.0
2室1厅,八宝前街72号大院 ,60.4,195.0,32285.0
3室2厅,金城丽景南区 ,99.7,240.0,24073.0
3室2厅,金王府 ,170.27,350.0,20556.0
6室2厅,骋望骊都 ,193.37,430.0,22238.0
4室2厅,樱驼花园承乐园 ,83.1,258.0,31047.0
3室2厅,锦绣花园丹桂园 ,131.85,260.0,19720.0
6室2厅,湖心花园 ,103.04,340.0,32997.0
2室1厅,双乐园小区 ,49.57,149.0,30059.0
2室1厅,金陵新九村 ,60.25,138.0,22905.0
3室1厅,香格里拉东苑 ,110.77,500.0,45139.0
2室1厅,武夷绿洲观竹苑 ,68.52,192.0,28022.0
1室0厅,君临国际 ,39.95,149.0,37297.0
2室1厅,小市街 ,48.68,112.0,23008.0
2室1厅,文思新村 ,54.62,162.0,29660.0
1室1厅,朗诗熙园 ,48.03,172.0,35811.0
2室1厅,羊皮巷高层 ,70.72,248.0,35068.0
2室1厅,银城花园南片 ,64.37,375.0,58257.0
2室1厅,托乐嘉贵邻居 ,76.58,230.0,30034.0
2室1厅,后标营50号 ,63.0,210.0,33334.0
2室2厅,复成里 ,64.81,230.0,35489.0
3室2厅,万达紫金明珠 ,108.93,320.0,29377.0
4室2厅,锋尚国际公寓 ,192.76,888.0,46068.0
2室1厅,狗耳巷小区 ,63.11,230.0,36445.0
2室1厅,南堡新寓 ,68.39,169.0,24712.0
1室1厅,凤虹苑 ,38.07,114.0,29945.0
2室1厅,凤凰西街188号 ,61.67,200.0,32431.0
2室1厅,花园路15号 ,71.8,205.0,28552.0
2室1厅,金盛公寓 ,69.52,180.0,25892.0
1室1厅,兴贤佳园尚贤苑 ,44.5,119.0,26742.0
2室1厅,雨花新村三村 ,45.97,130.0,28280.0
2室1厅,卫岗西12号 ,81.75,267.0,32661.0
2室1厅,朝天宫西街102号 ,49.68,165.0,33213.0
2室1厅,回龙桥8号 ,56.72,153.0,26975.0
2室1厅,华侨新村华泰苑 ,78.85,250.0,31706.0
2室1厅,锁金六村 ,51.46,155.0,30121.0
2室1厅,玉带园 ,58.85,170.0,28888.0
2室1厅,俞家巷 ,48.98,260.0,53083.0
2室1厅,北阴阳营 ,58.8,176.0,29932.0
2室1厅,樱铁村小区 ,54.75,148.0,27032.0
2室1厅,雨花新村五村 ,60.38,198.8,32925.0
2室1厅,广东路21至44号 ,51.39,168.0,32692.0
2室1厅,华隆新寓一村 ,66.77,230.0,34447.0
2室1厅,汉中门外大街105号 ,61.64,260.0,42181.0
2室1厅,正泰花苑 ,91.65,300.0,32734.0
1室1厅,贡园 ,44.07,128.0,29045.0
2室1厅,金盛公寓 ,69.52,180.0,25892.0
5室3厅,奥体新城清竹园 ,197.56,900.0,45556.0
1室1厅,左邻右里家园泊客公寓 ,49.58,123.0,24809.0
1室1厅,凤凰新村 ,38.57,155.0,40187.0
2室1厅,北门桥小区 ,79.57,230.0,28906.0
2室1厅,十字街70号 ,78.19,206.0,26347.0
2室1厅,虹苑新寓一村 ,62.62,180.0,28745.0
4室2厅,云锦美地汇锦苑 ,210.34,736.0,34991.0
3室1厅,磨盘街 ,73.36,216.0,29444.0
3室1厅,绣花巷8号 ,62.74,178.0,28372.0
1室1厅,华保新寓 ,40.87,170.0,41596.0
2室1厅,旭日华庭金棕榈7至12幢 ,76.96,185.0,24039.0
5室3厅,黄埔鑫园 ,168.05,572.0,34038.0
2室1厅,琵琶小区 ,51.68,165.0,31928.0
2室1厅,盈家春天 ,64.75,145.0,22394.0
2室1厅,广东路 ,48.73,180.0,36939.0
1室1厅,凤虹苑 ,38.07,114.0,29945.0
2室1厅,凤凰西街188号 ,61.67,200.0,32431.0
1室1厅,大地伊丽雅特湾 ,59.31,195.0,32879.0
2室1厅,来凤里 ,47.26,130.0,27508.0
2室2厅,翠屏清华园 ,99.13,270.0,27237.0
2室2厅,翠屏清华园 ,99.13,270.0,27237.0
2室1厅,银城花园南片 ,61.85,375.0,60631.0
2室1厅,万科金域蓝湾 ,88.93,316.0,35534.0
2室2厅,良城美景家园 ,90.92,310.0,34096.0
2室1厅,五马街 ,54.72,150.0,27413.0
3室2厅,明发滨江新城三期 ,120.86,270.0,22340.0
2室1厅,武夷绿洲赏桂苑 ,91.76,245.0,26701.0
3室2厅,江南名府 ,116.84,439.0,37573.0
2室1厅,科巷新寓 ,69.69,225.0,32286.0
2室1厅,天目路 ,59.55,320.0,53737.0
1室1厅,常府风华苑 ,54.33,138.0,25401.0
5室2厅,京隆名爵府 ,197.37,630.0,31920.0
3室1厅,南湾营馨康苑 ,84.88,174.0,20500.0
2室1厅,名城世家花园 ,75.91,279.0,36755.0
2室1厅,石婆婆巷 ,55.98,178.0,31798.0
2室1厅,华阳佳园华彩苑 ,47.04,170.0,36140.0
2室1厅,唱经楼西街 ,75.39,230.0,30509.0
1室1厅,同曦新贵之都 ,46.47,136.0,29267.0
1室1厅,城市之光大厦 ,57.19,119.0,20808.0
2室1厅,小杨村小区 ,57.25,185.0,32315.0
2室1厅,凤凰街 ,52.73,190.0,36033.0
2室1厅,碧水湾花园 ,81.0,203.0,25062.0
3室2厅,时光澔韵 ,108.37,363.0,33497.0
4室2厅,文化名园聚龙阁 ,168.45,460.0,27308.0
3室1厅,中海万锦熙岸一期 ,120.49,320.0,26559.0
2室1厅,南湾营文康苑 ,65.13,169.0,25949.0
2室1厅,燕江园小区 ,51.89,130.0,25053.0
2室1厅,上元里 ,54.47,130.0,23867.0
1室1厅,南方花园枫彩园 ,38.73,105.0,27111.0
2室1厅,康居里 ,60.21,162.0,26906.0
1室1厅,南方花园枫彩园 ,38.73,105.0,27111.0
2室1厅,康居里 ,60.21,162.0,26906.0
3室2厅,香格里拉花园 ,132.22,520.0,39329.0
2室1厅,海都嘉园 ,70.24,160.0,22780.0
2室1厅,大锏银巷 ,68.41,205.0,29967.0
2室1厅,佛心桥 ,64.68,174.0,26902.0
2室1厅,南湾营文康苑 ,65.13,169.0,25949.0
2室1厅,燕江园小区 ,51.89,130.0,25053.0
2室1厅,北阴阳营 ,65.29,180.0,27570.0
1室1厅,银河湾福苑 ,51.06,193.0,37799.0
4室2厅,百家湖西花园伦敦城 ,140.54,350.0,24904.0
3室2厅,百家湖西花园巴黎城 ,95.3,286.0,30011.0
4室2厅,华汇康城 ,150.05,230.0,15329.0
2室2厅,逸仙名居 ,143.78,530.0,36862.0
2室1厅,郭家山29号 ,64.75,140.0,21622.0
6室3厅,莱茵东郡 ,192.79,450.0,23342.0
2室2厅,银河湾紫苑 ,91.71,190.0,20718.0
3室1厅,吉庆家园仲夏苑 ,95.13,270.0,28383.0
3室2厅,佳日雅苑 ,104.79,440.0,41989.0
2室2厅,江滨新寓 ,57.33,232.0,40468.0
2室1厅,樱驼花园华康苑 ,62.16,175.0,28154.0
2室1厅,百水芊城秀水坊 ,63.86,155.0,24272.0
1室1厅,长虹路449号 ,48.13,125.0,25972.0
2室1厅,康福村 ,53.83,135.0,25079.0
3室1厅,青岛路小区 ,68.86,286.0,41534.0
2室1厅,双井巷 ,57.7,300.0,51994.0
3室2厅,儒林雅居 ,119.44,547.0,45798.0
2室1厅,上海路 ,59.7,200.0,33501.0
2室2厅,东方红郡 ,85.33,220.0,25783.0
2室2厅,城开家园 ,99.63,340.0,34127.0
2室1厅,挪威森林 ,90.25,260.0,28809.0
2室1厅,砂珠巷小区 ,76.19,262.0,34388.0
4室2厅,爱达花园紫藤园 ,136.96,365.0,26651.0
3室2厅,桃园人家 ,122.94,500.0,40671.0
2室1厅,华隆新寓一村 ,87.67,285.0,32509.0
3室2厅,仙龙湾山庄 ,119.58,420.0,35123.0
4室2厅,北江锦城 ,155.0,380.0,24517.0
4室2厅,金地自在城第一街区 ,142.73,368.0,25783.0
2室1厅,大华锦绣华城乐美颂 ,78.98,182.0,23044.0
2室1厅,进香河 ,62.76,330.0,52582.0
4室2厅,欧陆经典花园 ,89.55,296.0,33055.0
2室1厅,东郊小镇第四街区 ,79.49,164.0,20632.0
3室2厅,吉庆家园仲夏苑 ,90.88,290.0,31911.0
3室1厅,万裕龙庭水岸 ,105.06,256.0,24368.0
3室2厅,天地新城天柱座 ,105.45,263.0,24941.0
2室2厅,和府奥园 ,87.13,426.0,48893.0
4室2厅,紫峰公馆 ,130.77,458.0,35024.0
2室2厅,壹城逸境 ,91.22,308.0,33765.0
2室2厅,银城千花溪 ,63.76,245.0,38426.0
3室2厅,中海万锦熙岸一期 ,93.67,231.0,24662.0
2室2厅,天地新城天玑座 ,87.51,230.0,26283.0
5室2厅,百家湖西花园巴黎城 ,162.95,480.0,29457.0
3室2厅,碧玉苑 ,108.67,280.0,25767.0
3室2厅,保利梧桐语花园 ,91.0,246.0,27033.0
3室2厅,墨香山庄 ,98.89,310.0,31348.0
3室1厅,三步两桥 ,75.88,270.0,35583.0
4室2厅,同曦艺术家园 ,149.22,438.0,29353.0
2室1厅,常府街 ,98.96,310.0,31326.0
3室2厅,亚东城西区 ,129.69,380.0,29301.0
2室1厅,江佑铂庭 ,83.01,222.0,26744.0
3室2厅,天正天御溪岸B区 ,96.96,255.0,26300.0
3室2厅,百家湖国际花园 ,105.4,263.0,24953.0
2室2厅,华汇康城 ,85.72,162.0,18899.0
3室2厅,滨江奥城观澜苑 ,118.72,500.0,42116.0
3室2厅,新城市假日 ,124.8,575.0,46074.0
3室2厅,金地自在城第二街区 ,86.55,200.0,23109.0
2室1厅,常府街 ,98.96,310.0,31326.0
3室2厅,亚东城西区 ,129.69,380.0,29301.0
2室1厅,江佑铂庭 ,83.01,222.0,26744.0
2室2厅,东方龙湖湾 ,88.48,230.0,25995.0
2室2厅,润花园 ,86.09,375.0,43560.0
3室1厅,黄方村1号 ,68.67,150.0,21844.0
2室2厅,文鼎雅苑 ,89.07,238.0,26721.0
2室1厅,秣陵路 ,66.21,210.0,31718.0
3室1厅,棉鞋营 ,92.75,265.0,28572.0
3室1厅,中央路 ,78.22,225.0,28766.0
3室1厅,百家湖西花园伦敦城 ,79.64,258.0,32396.0
3室2厅,明发滨江新城三期 ,113.13,230.0,20331.0
3室2厅,百家湖国际花园 ,111.76,280.0,25054.0
3室2厅,保利罗兰香谷 ,93.82,279.0,29738.0
2室1厅,永嘉年华 ,80.22,355.0,44254.0
3室2厅,市政天元城 ,55.76,195.0,34972.0
2室2厅,瑞鑫兰庭 ,56.08,240.0,42797.0
4室2厅,明发滨江新城三期 ,141.44,250.0,17676.0
2室2厅,武夷绿洲品茗苑 ,82.94,232.0,27973.0
3室2厅,江南青年城翠湾苑 ,117.4,245.0,20869.0
3室2厅,江南青年城蓝水苑 ,114.84,240.0,20899.0
3室2厅,春江新城牛首坊 ,98.52,235.0,23854.0
5室2厅,紫园 ,206.58,880.0,42599.0
2室1厅,雅居乐花园 ,72.87,268.0,36778.0
3室2厅,市政天元城 ,55.76,195.0,34972.0
2室1厅,万达西地一期 ,87.35,395.0,45221.0
2室1厅,雅居乐花园 ,72.87,268.0,36778.0
2室1厅,蓝岸尚城 ,50.45,187.0,37067.0
3室2厅,万达华府东苑 ,104.53,560.0,53574.0
3室1厅,莫愁花园牡丹里 ,63.14,220.0,34844.0
3室1厅,南理工小区紫园小区 ,70.17,275.0,39191.0
2室2厅,丹佛小镇 ,58.27,162.0,27802.0
2室1厅,小火瓦巷 ,83.09,365.0,43929.0
2室2厅,诚基名苑 ,48.19,182.0,37768.0
2室2厅,威尼斯水城第十五街区 ,88.13,190.0,21560.0
2室1厅,金银街17号 ,63.26,215.0,33987.0
2室2厅,天地新城天玑座 ,85.24,219.0,25693.0
2室1厅,金王府 ,67.7,220.0,32497.0
3室2厅,蓝岸尚城 ,50.15,176.0,35095.0
3室1厅,永庆村小区 ,72.2,470.0,65097.0
3室2厅,爱秦湾 ,98.16,299.0,30461.0
2室1厅,迈皋桥街79号 ,48.44,120.0,24773.0
2室2厅,旭日爱上城第四区南区 ,83.03,210.0,25293.0
3室2厅,挪威森林 ,121.38,339.0,27929.0
1室1厅,归云堂 ,39.16,100.0,25537.0
2室1厅,沿河二村 ,55.66,165.0,29645.0
2室1厅,龙福山庄 ,66.29,215.0,32434.0
2室2厅,宁工新寓二村 ,66.53,245.0,36826.0
2室1厅,小卫街 ,66.2,216.0,32629.0
2室2厅,凤凰花园城福安园 ,80.78,360.0,44566.0
1室2厅,鸿意星城 ,68.06,205.0,30121.0
2室1厅,来凤新村 ,77.2,270.0,34975.0
1室1厅,花开园 ,45.64,165.0,36153.0
2室1厅,琵琶小区 ,55.7,165.0,29623.0
2室1厅,凤凰西街57号 ,58.1,198.0,34080.0
2室1厅,莫愁路 ,59.51,165.0,27727.0
2室1厅,观门口北村 ,61.94,158.0,25509.0
2室1厅,鸿邺大厦 ,74.53,218.0,29250.0
2室1厅,时代雅居 ,63.8,172.0,26960.0
2室1厅,沿河一村 ,55.71,157.0,28182.0
2室1厅,虹苑新寓一村 ,63.8,165.0,25863.0
2室1厅,富贵山小区 ,57.88,170.0,29372.0
2室2厅,地和苑 ,84.72,186.0,21955.0
2室1厅,佛心桥 ,54.98,154.0,28011.0
2室1厅,凤凰庄 ,40.45,142.0,35106.0
2室1厅,西桥 ,52.64,158.0,30016.0
2室1厅,新天地花园 ,75.74,220.0,29047.0
2室2厅,亚东国际公寓 ,87.13,314.0,36039.0
2室1厅,莫愁花园芙蓉里 ,76.48,228.0,29812.0
2室1厅,仓顶 ,47.01,185.0,39354.0
2室1厅,龙福花园 ,61.83,188.0,30406.0
2室1厅,莫愁新寓胜棋里 ,64.42,193.0,29960.0
2室2厅,江滨新寓 ,60.56,208.0,34347.0
3室1厅,银河湾紫苑 ,122.08,280.0,22936.0
2室1厅,后标营 ,52.92,142.0,26833.0
2室1厅,樱铁村小区 ,56.26,148.0,26307.0
2室1厅,环宇家园 ,94.68,210.0,22180.0
3室1厅,匡庐路 ,81.25,548.0,67447.0
2室2厅,瀛洲湾 ,96.87,232.0,23950.0
2室1厅,鼓教新村 ,71.17,238.0,33442.0
2室1厅,曹后村9号小区 ,56.73,129.0,22740.0
2室1厅,小火瓦巷 ,60.58,205.0,33840.0
1室1厅,凯润金城 ,51.62,206.0,39908.0
5室3厅,富丽山庄 ,105.52,315.0,29853.0
3室1厅,富丽山庄 ,75.33,218.0,28940.0
3室2厅,钱塘望景花园 ,110.66,245.0,22140.0
5室3厅,富丽山庄 ,105.52,315.0,29853.0
1室1厅,康居里 ,39.16,116.0,29623.0
3室2厅,诚品城 ,98.89,270.0,27304.0
3室1厅,兆园 ,75.05,209.0,27849.0
3室2厅,诚品城 ,98.81,270.0,27326.0
3室2厅,银河湾紫苑 ,107.0,235.0,21963.0
3室2厅,钟山花园城博雅居 ,102.82,455.0,44253.0
4室2厅,东郊小镇第四街区 ,129.84,220.0,16944.0
3室2厅,蓝岸尚城 ,50.82,189.0,37191.0
3室2厅,月牙湖花园 ,128.43,449.0,34961.0
3室2厅,梅花山庄丽景苑 ,104.12,373.0,35825.0
3室2厅,万科金色半山 ,86.59,220.0,25408.0
3室1厅,南湾营馨康苑 ,84.88,167.0,19675.0
3室2厅,万科金域蓝湾 ,113.99,420.0,36846.0
3室1厅,天润城第十二街区 ,91.85,218.0,23735.0
2室1厅,西一新村 ,57.75,215.0,37230.0
3室2厅,黄埔鑫园 ,98.34,365.0,37117.0
3室2厅,天润城第九街区 ,114.02,245.0,21488.0
2室1厅,天坛新寓 ,58.38,165.0,28264.0
2室2厅,天润城第十四街区 ,69.62,169.0,24275.0
2室2厅,东方天郡西区 ,77.28,300.0,38820.0
4室2厅,枫丹白露枫丹花园 ,142.38,526.0,36944.0
2室1厅,赞成湖畔居 ,91.52,310.0,33873.0
2室1厅,兴贤佳园 ,69.62,170.0,24419.0
1室1厅,亚东城东区 ,51.81,190.0,36673.0
2室1厅,水佑岗 ,53.08,185.0,34854.0
2室1厅,银城花园北片 ,52.03,270.0,51894.0
2室1厅,板仓街 ,52.95,140.0,26441.0
2室2厅,龙翔鸣翠苑 ,93.65,318.0,33957.0
1室1厅,北门桥小区 ,55.45,168.5,30388.0
3室2厅,明发滨江新城二期 ,110.07,250.0,22713.0
2室2厅,大华锦绣华城榴美颂 ,88.26,212.0,24020.0
2室1厅,雨花西路 ,57.41,155.0,26999.0
2室1厅,金陵新九村 ,69.75,166.0,23800.0
2室1厅,淮海新村 ,58.84,220.0,37390.0
1室1厅,亚东城西区 ,48.24,173.0,35863.0
2室1厅,鱼市街小区 ,61.28,168.0,27416.0
2室1厅,营苑新寓 ,69.15,160.0,23139.0
2室2厅,东方天郡西区 ,77.28,300.0,38820.0
2室1厅,凯润金城 ,100.41,390.0,38841.0
2室1厅,莺虹苑 ,64.24,155.0,24129.0
2室1厅,兴隆巷 ,49.55,138.0,27851.0
3室2厅,天地新城天心座 ,113.02,272.0,24067.0
4室3厅,威尼斯水城第二街区 ,93.61,315.0,33651.0
1室1厅,殷高巷 ,39.28,116.0,29532.0
2室1厅,大桥新村 ,53.96,140.0,25946.0
2室1厅,金鹏大厦 ,60.2,420.0,69768.0
2室1厅,江滨新寓 ,57.35,205.0,35746.0
5室2厅,威尼斯水城第十四街区 ,127.68,275.0,21539.0
2室1厅,游府新村 ,57.57,365.0,63402.0
1室1厅,天安恒隆花园 ,50.4,165.0,32739.0
2室1厅,长虹路389号 ,52.78,150.0,28420.0
2室1厅,金陵新九村 ,51.51,129.0,25044.0
2室1厅,金川新寓 ,62.4,160.0,25642.0
2室1厅,共青团路 ,67.03,168.0,25064.0
6室2厅,彩虹苑 ,133.77,410.0,30650.0
2室1厅,安如村 ,62.05,156.0,25142.0
3室2厅,万达紫金明珠 ,123.51,425.0,34411.0
2室2厅,饮虹园 ,76.79,203.0,26436.0
1室1厅,庆盛园 ,44.5,110.0,24720.0
1室1厅,扇骨营35号院 ,42.59,112.0,26298.0
2室1厅,金陵新四村 ,58.99,140.0,23733.0
2室1厅,双龙巷 ,50.31,170.0,33791.0
3室1厅,长乐路 ,70.44,199.0,28251.0
2室1厅,菊花新村三村 ,58.19,139.0,23888.0
2室1厅,营苑西村 ,41.28,105.0,25437.0
3室1厅,苜蓿园山庄 ,64.4,160.0,24845.0
3室2厅,东郊小镇第四街区 ,85.8,178.0,20746.0
2室1厅,东郊小镇邻里中心 ,39.73,120.0,30204.0
3室2厅,旭日华庭 ,131.57,306.0,23258.0
2室2厅,鸿信清新家园 ,86.75,270.0,31124.0
2室1厅,建康花苑 ,80.42,215.0,26735.0
3室2厅,东郊小镇第四街区 ,90.48,185.0,20447.0
3室1厅,托乐嘉友邻居 ,131.91,360.0,27292.0
3室1厅,金宝花园 ,90.66,290.0,31988.0
3室2厅,海润枫景家园 ,100.56,189.0,18795.0
3室2厅,天润城第七街区 ,108.49,230.0,21201.0
4室2厅,世贸大厦 ,161.75,580.0,35858.0
2室1厅,四方新村五村 ,66.88,178.0,26615.0
3室2厅,北江锦城 ,138.0,330.0,23914.0
2室1厅,四方新村七村 ,67.38,182.0,27011.0
3室1厅,尚景公寓 ,64.83,198.0,30542.0
1室2厅,鸿意星城 ,67.1,207.0,30850.0
2室1厅,广博苑 ,62.73,159.0,25347.0
3室3厅,银轮花园 ,89.41,310.0,34672.0
3室3厅,腾达雅苑 ,141.89,375.0,26429.0
3室2厅,云锦美地绮云居 ,102.58,388.0,37825.0
3室2厅,亚东城东区 ,131.61,430.0,32673.0
2室1厅,仓顶 ,57.85,158.0,27313.0
2室1厅,乔虹苑 ,50.31,145.0,28822.0
4室2厅,天水雅居 ,140.19,292.0,20829.0
3室2厅,南农大小区 ,92.6,330.0,35638.0
2室2厅,天润城第七街区 ,97.73,188.0,19237.0
2室1厅,台园 ,63.75,212.0,33255.0
2室1厅,四方新村一村 ,62.48,175.0,28009.0
3室1厅,艺苑村 ,73.86,240.0,32494.0
3室2厅,佳盛花园 ,111.21,339.0,30483.0
2室2厅,时光澔韵 ,87.7,290.0,33068.0
2室2厅,聚福园一期 ,84.79,497.0,58616.0
1室1厅,盛和家园 ,61.45,128.0,20830.0
